geometry,buffered_geometry,longitude,latitude,ndvi,ndbi,ndwi,aerosol,label,index,place_id,licence,osm_type,osm_id,lat,lon,display_name,boundingbox,address.village,address.city,address.region,address.postcode,address.country,address.country_code,address.state,address.quarter,address.neighbourhood,address.town,address.amenity,address.road,address.building,address.aeroway,address.military,address.industrial
POINT (124.2598512525275 7.191824525961779),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                124.25985125252753,
                7.191824525961779
              ]
            }
          }
        }
      }
    }
  }
})",124.25985125252753,7.191824525961779,0.28822090904112885,-0.16817366107000808,-0.10399484430101184,147.38847117794492,0,0,265001918,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,855720011,7.188061753793787,124.25847789651621,"Tamontaka 3, Cotabato City, Bangsamoro, 9601, Philippines","['7.1745861', '7.191855', '124.2537329', '124.2639857']",Tamontaka 3,Cotabato City,Bangsamoro,9601.0,Philippines,ph,,,,,,,,,,
POINT (124.3037799509076 7.228306254042569),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                124.3037799509076,
                7.228306254042569
              ]
            }
          }
        }
      }
    }
  }
})",124.3037799509076,7.228306254042568,0.3104731520166109,-0.18503307799640872,-0.10211120081641076,164.52000000000004,2,0,140578520,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,166900308,7.227052013948505,124.30527679779972,"Maguindanao, Bangsamoro, 9605, Philippines","['7.2236575', '7.2301714', '124.3014488', '124.3073711']",,,Bangsamoro,9605.0,Philippines,ph,Maguindanao,,,,,,,,,
POINT (124.2283495353527 7.186075517676396),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                124.22834953535272,
                7.186075517676396
              ]
            }
          }
        }
      }
    }
  }
})",124.22834953535272,7.186075517676397,0.25463201029538063,-0.1464256339297261,-0.09959603850971736,177.83858764186638,0,0,128330901,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,118670718,7.186721455714455,124.22796151214371,"Sinsuat Avenue, Tamontaka, Cotabato City, Bangsamoro, 9601, Philippines","['7.1815445', '7.1903582', '124.2225447', '124.2337006']",Tamontaka,Cotabato City,Bangsamoro,9601.0,Philippines,ph,,,,,,Sinsuat Avenue,,,,
POINT (124.3039867100272 7.231284616018529),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                124.30398671002717,
                7.231284616018529
              ]
            }
          }
        }
      }
    }
  }
})",124.30398671002716,7.231284616018527,0.32625533197722584,-0.18678328150193466,-0.11631973948473726,163.7506234413965,3,0,120889142,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,88670502,7.231886980994357,124.3048379239908,"Pigcawayan, North Cotabato, Soccsksargen, 9605, Philippines","['7.2194027', '7.2714783', '124.2743405', '124.3998925']",,,Soccsksargen,9605.0,Philippines,ph,North Cotabato,,,Pigcawayan,,,,,,
POINT (124.2509240544669 7.224188071925216),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                124.25092405446686,
                7.224188071925216
              ]
            }
          }
        }
      }
    }
  }
})",124.25092405446686,7.224188071925216,0.18753361239104166,-0.07037425464966353,-0.11935018726260965,179.09481668773705,4,0,42004864,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,3426350792,7.2235402,124.25067849999999,"Sto. Nino Chapel, Jose Lim Sr. Avenue, Ngo Compound, Poblacion Ⅶ, Cotabato City, Bangsamoro, 9605, Philippines","['7.2234902', '7.2235902', '124.2506285', '124.2507285']",Poblacion Ⅶ,Cotabato City,Bangsamoro,9605.0,Philippines,ph,,,Ngo Compound,,Sto. Nino Chapel,Jose Lim Sr. Avenue,,,,
POINT (124.1900049237031 7.170451866121377),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                124.1900049237031,
                7.170451866121377
              ]
            }
          }
        }
      }
    }
  }
})",124.1900049237031,7.170451866121378,0.3308454451762095,-0.17285770712159845,-0.13832945117021747,215.25031446540882,0,0,142892820,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,173010875,7.169385233224894,124.18968557718284,"Nabilan, Maguindanao, Bangsamoro, 9601, Philippines","['7.1643793', '7.1723244', '124.1775624', '124.1927503']",Nabilan,,Bangsamoro,9601.0,Philippines,ph,Maguindanao,,,,,,,,,
POINT (124.2479898568274 7.200571297232197),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                124.2479898568274,
                7.200571297232197
              ]
            }
          }
        }
      }
    }
  }
})",124.24798985682742,7.200571297232197,0.2286346655110133,-0.09775534723769644,-0.1312437842623761,167.09252217997462,4,0,131381959,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,129071917,7.20054058220683,124.24803048092386,"Rosary Heights Ⅵ, Rosary Heights VIII, Cotabato City, Bangsamoro, 9601, Philippines","['7.2000096', '7.2011695', '124.2477243', '124.2483779']",Rosary Heights VIII,Cotabato City,Bangsamoro,9601.0,Philippines,ph,,Rosary Heights Ⅵ,,,,,,,,
POINT (124.3015265137169 7.234348460391669),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                124.30152651371694,
                7.234348460391669
              ]
            }
          }
        }
      }
    }
  }
})",124.30152651371695,7.2343484603916695,0.3282586226246232,-0.184001131288222,-0.12301837874786985,164.0303797468354,3,0,120889142,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,88670502,7.23421075871809,124.30150086789808,"Pigcawayan, North Cotabato, Soccsksargen, 9605, Philippines","['7.2194027', '7.2714783', '124.2743405', '124.3998925']",,,Soccsksargen,9605.0,Philippines,ph,North Cotabato,,,Pigcawayan,,,,,,
POINT (124.1994110954495 7.238905695100293),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                124.19941109544946,
                7.238905695100293
              ]
            }
          }
        }
      }
    }
  }
})",124.19941109544945,7.238905695100293,0.13462991226114246,-0.11903268428626244,-0.002490227281713933,136.8643216080402,1,0,66224215,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,6085685409,7.249878,124.2071104,"Kalanganan, Cotabato City, Bangsamoro, Philippines","['7.229878', '7.269878', '124.1871104', '124.2271104']",Kalanganan,Cotabato City,Bangsamoro,,Philippines,ph,,,,,,,,,,
POINT (124.2803345416028 7.169542637406304),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                124.28033454160284,
                7.1695426374063045
              ]
            }
          }
        }
      }
    }
  }
})",124.28033454160284,7.1695426374063045,0.31102920977394405,-0.2039458075435464,-0.08384321661031892,159.00124843945068,2,0,128639963,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,118667290,7.167510692261684,124.27928304804584,"Tamontaka Ⅳ, Tamontaka 3, Cotabato City, Bangsamoro, 9601, Philippines","['7.1629389', '7.1746653', '124.2615367', '124.2876793']",Tamontaka 3,Cotabato City,Bangsamoro,9601.0,Philippines,ph,,Tamontaka Ⅳ,,,,,,,,
POINT (124.1921069361516 7.174906281292333),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                124.1921069361516,
                7.1749062812923325
              ]
            }
          }
        }
      }
    }
  }
})",124.1921069361516,7.1749062812923325,0.3299686085085299,-0.17026393706839593,-0.14328828116944214,222.06926952141055,0,0,265140978,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,857058111,7.174852263390867,124.19196336793259,"Maguindanao, Bangsamoro, 9601, Philippines","['7.1745662', '7.1768828', '124.1919033', '124.192307']",,,Bangsamoro,9601.0,Philippines,ph,Maguindanao,,,,,,,,,
POINT (124.3016541384622 7.207575335995208),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                124.3016541384622,
                7.207575335995208
              ]
            }
          }
        }
      }
    }
  }
})",124.3016541384622,7.207575335995207,0.26237946351195474,-0.1934455348801217,-0.04578792301328037,146.38297872340425,2,0,463713,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,198529966,7.2796468999999995,124.3038532,"Sultan Kudarat, Maguindanao, Bangsamoro, Philippines","['7.2396469', '7.3196469', '124.2638532', '124.3438532']",,,Bangsamoro,,Philippines,ph,Maguindanao,,,Sultan Kudarat,,,,,,
POINT (124.2502159595509 7.240822350781044),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                124.25021595955087,
                7.240822350781044
              ]
            }
          }
        }
      }
    }
  }
})",124.25021595955087,7.240822350781044,0.31094491772242466,-0.15486859012270993,-0.14519447090906232,126.51317440401505,3,0,264923438,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,855294834,7.23985051542517,124.25192721135012,"Bulalo, Maguindanao, Bangsamoro, 9605, Philippines","['7.2388597', '7.2399933', '124.251563', '124.2520083']",Bulalo,,Bangsamoro,9605.0,Philippines,ph,Maguindanao,,,,,,,,,
POINT (124.2796383566496 7.223966644230698),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                124.27963835664961,
                7.223966644230698
              ]
            }
          }
        }
      }
    }
  }
})",124.27963835664958,7.223966644230697,0.2787978015135576,-0.1873034244975648,-0.071376834419539,173.52452830188676,2,0,79866987,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,7719085844,7.226206599999999,124.25164550000001,"Poblacion Ⅶ, Cotabato City, Bangsamoro, 9605, Philippines","['7.2062066', '7.2462066', '124.2316455', '124.2716455']",Poblacion Ⅶ,Cotabato City,Bangsamoro,9605.0,Philippines,ph,,,,,,,,,,
